Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,Job_Level,Education,Years_At_Company,Total_Work_Experience,Salary,Salary_Band,Overtime,Work_Life_Balance,Job_Satisfaction,Environment_Satisfaction,Performance_Rating,Training_Hours,Promotion_Last_Year,Manager_Tenure,Remote_Status,Business_Travel,Absence_Days,Attrition,Hire_Date,Exit_Date
EMP000150,Employee_150,Female,47,Sales,Manager,4,PhD,4,25,123470,High,Yes,3,2,4,3,94,0,2,On-Site,Travel_Rarely,22,No,11-09-2022,
EMP000151,Employee_151,Female,35,IT,Software Engineer,4,Bachelor,13,13,101785,High,No,1,1,1,3,37,0,9,On-Site,Travel_Frequently,4,No,25-11-2012,
EMP000152,Employee_152,Male,46,Sales,Sales Executive,5,Bachelor,2.2,24,135989,Very High,No,2,1,3,3,29,0,0,Hybrid,Travel_Rarely,21,No,15-06-2024,
EMP000153,Employee_153,Male,32,Research & Development,Laboratory Technician,4,Master,10,10,111475,High,No,1,1,3,3,77,0,8,Hybrid,Travel_Rarely,25,No,19-09-2014,
EMP000154,Employee_154,Male,40,Human Resources,Manager,1,Bachelor,7.6,18,68648,Medium,No,4,2,2,3,93,0,3.6,On-Site,Travel_Rarely,0,No,28-01-2019,
EMP000155,Employee_155,Male,49,Sales,Sales Representative,2,Bachelor,8,27,101281,High,No,1,2,3,4,3,0,6,Fully Remote,Travel_Frequently,22,No,24-08-2018,
EMP000156,Employee_156,Male,48,Research & Development,Healthcare Representative,2,Master,0.5,26,98542,High,Yes,4,1,2,3,83,0,0,On-Site,Travel_Rarely,7,Yes,13-03-2026,16-07-2026
EMP000157,Employee_157,Female,32,Finance,Manager,1,High School,9.5,10,79557,Medium,No,2,1,2,4,21,0,7.5,Fully Remote,Travel_Rarely,18,No,10-03-2017,
EMP000158,Employee_158,Female,43,Research & Development,Laboratory Technician,3,Master,9.2,21,110928,High,Yes,4,2,4,3,54,0,7.2,Hybrid,Travel_Frequently,13,No,22-06-2017,
EMP000159,Employee_159,Other,46,Research & Development,Manager,3,Bachelor,12.3,24,112939,High,No,1,2,4,4,9,0,10.3,Fully Remote,Travel_Rarely,19,No,17-05-2014,
EMP000160,Employee_160,Male,51,IT,Software Engineer,3,Master,8.3,29,119730,High,Yes,2,1,4,3,3,0,4.3,On-Site,Travel_Rarely,12,No,19-05-2018,
EMP000161,Employee_161,Male,40,IT,Software Engineer,5,Bachelor,9.3,18,139400,Very High,No,1,3,3,3,95,0,6.3,On-Site,Travel_Rarely,14,No,17-05-2017,
EMP000162,Employee_162,Male,,Research & Development,Laboratory Technician,2,Master,3.3,6,73969,Medium,No,2,3,1,3,13,0,0.3,On-Site,Travel_Rarely,15,No,24-05-2023,
EMP000163,Employee_163,Male,27,Sales,Sales Executive,2,Bachelor,2.6,5,75210,Medium,No,3,2,4,4,77,0,0,Hybrid,Travel_Rarely,0,No,04-02-2024,
EMP000164,Employee_164,Male,30,Sales,Sales Representative,4,Master,1,8,97347,High,No,2,1,3,3,25,1,0,Fully Remote,Travel_Rarely,6,Yes,18-09-2025,09-07-2026
EMP000165,Employee_165,Female,39,IT,IT Support,4,High School,6.7,17,124310,High,Yes,1,2,3,3,64,1,4.7,On-Site,Travel_Rarely,16,No,07-12-2019,
EMP000166,Employee_166,Male,52,Sales,Sales Representative,3,Master,12.9,30,111206,High,No,3,3,1,3,50,0,10.9,Fully Remote,Travel_Rarely,28,No,25-09-2013,
EMP000167,Employee_167,Male,27,Research & Development,Manufacturing Director,3,Bachelor,8,8,88803,Medium,No,2,1,1,2,59,1,7,On-Site,Non-Travel,14,No,05-06-2015,
EMP000168,Employee_168,Male,43,Finance,Manager,5,Master,1.7,21,132116,Very High,No,4,3,4,3,10,0,0,On-Site,Travel_Rarely,19,No,03-12-2024,
EMP000169,Employee_169,Male,30,Sales,Manager,2,Bachelor,8,8,74755,Medium,No,3,2,4,3,12,0,4,On-Site,Travel_Rarely,11,No,22-07-2014,
EMP000170,Employee_170,Male,52,Research & Development,Manager,1,Bachelor,12.5,30,87197,Medium,No,2,4,1,3,71,0,10.5,On-Site,Travel_Frequently,2,No,10-03-2014,
EMP000171,Employee_171,Male,43,Human Resources,Human Resources,3,Bachelor,11.1,21,105827,High,No,3,4,1,3,16,0,7.1,On-Site,Travel_Rarely,8,No,01-08-2015,
EMP000172,Employee_172,Male,42,Research & Development,Healthcare Representative,5,PhD,1.4,20,135839,Very High,Yes,3,2,1,3,48,0,0,Hybrid,Travel_Rarely,0,Yes,24-04-2025,18-12-2025
EMP000173,Employee_173,Male,56,Sales,Manager,4,Master,7.6,34,127636,High,No,3,4,4,3,6,0,6.6,Hybrid,Travel_Frequently,25,No,16-01-2019,
EMP000174,Employee_174,Female,50,Sales,Sales Representative,1,Bachelor,10.5,28,86218,Medium,No,1,2,4,4,92,0,7.5,Fully Remote,Travel_Rarely,19,No,16-02-2016,
EMP000175,Employee_175,Male,42,IT,Manager,1,Bachelor,1.6,20,73685,Medium,No,1,3,2,2,83,0,0,Fully Remote,Travel_Rarely,17,No,26-01-2025,
EMP000176,Employee_176,Male,56,Finance,Financial Analyst,3,Bachelor,1.6,34,116372,High,No,3,4,2,2,3,0,0,On-Site,Travel_Rarely,7,No,18-01-2025,
EMP000177,Employee_177,Female,44,Research & Development,Research Scientist,2,Bachelor,13.1,22,95773,High,No,2,1,4,3,23,0,12.1,Hybrid,Travel_Frequently,29,No,30-07-2013,
EMP000178,Employee_178,Female,44,Finance,Financial Analyst,4,Bachelor,5.6,22,122699,High,No,4,1,1,3,49,0,3.6,On-Site,Travel_Rarely,22,No,12-01-2021,
EMP000179,Employee_179,Female,39,Human Resources,Human Resources,3,Bachelor,9.3,17,100843,High,No,1,1,1,3,78,1,8.3,Fully Remote,Travel_Rarely,16,No,29-04-2017,
EMP000180,Employee_180,Male,44,Research & Development,Manufacturing Director,3,Bachelor,2.8,22,106225,High,No,4,3,2,3,54,0,0,Fully Remote,Non-Travel,21,No,17-11-2023,
EMP000181,Employee_181,Male,22,Research & Development,Research Scientist,4,High School,0.6,4,108560,High,No,1,4,2,4,83,1,0,Fully Remote,Non-Travel,10,No,21-01-2026,
EMP000182,Employee_182,Female,41,Research & Development,Research Scientist,5,Master,13.2,19,133675,Very High,Yes,4,3,3,2,83,0,11.2,On-Site,Travel_Rarely,23,No,06-07-2013,
EMP000183,Employee_183,Female,37,Research & Development,Research Scientist,4,Bachelor,14.7,15,112302,High,Yes,3,2,2,2,30,1,12.7,Hybrid,Travel_Rarely,21,No,11-12-2011,
EMP000184,Employee_184,Female,30,Sales,Manager,3,Master,1.4,8,87920,Medium,No,2,2,1,3,30,0,0,On-Site,Travel_Frequently,19,No,07-04-2025,
EMP000185,Employee_185,Female,46,Research & Development,Healthcare Representative,3,Bachelor,1.5,24,98127,High,No,2,3,2,3,65,0,0,On-Site,Travel_Rarely,28,No,21-02-2025,
EMP000186,Employee_186,Male,59,Finance,Financial Analyst,4,High School,3.7,37,134981,Very High,No,3,1,3,3,18,0,1.7,Fully Remote,Travel_Rarely,17,No,28-12-2022,
EMP000187,Employee_187,Female,46,Sales,Sales Executive,5,Bachelor,4.6,24,136490,Very High,No,2,3,1,3,22,0,1.6,On-Site,Travel_Frequently,8,No,31-01-2022,
EMP000188,Employee_188,Female,59,Finance,Manager,1,Bachelor,6.4,37,98478,High,No,2,1,2,2,2,1,2.4,Hybrid,Travel_Rarely,6,Yes,06-04-2020,22-11-2024
EMP000189,Employee_189,Male,28,IT,Software Engineer,1,PhD,2,6,57878,Medium,No,3,1,4,4,60,0,1,On-Site,Travel_Rarely,13,No,28-08-2024,
EMP000190,Employee_190,Male,37,Human Resources,Human Resources,4,Bachelor,3.6,15,120633,High,Yes,4,2,4,3,0,1,1.6,Fully Remote,Travel_Frequently,13,No,01-02-2023,
EMP000191,Employee_191,Male,56,Sales,Sales Representative,3,Master,14.9,34,114973,High,No,3,4,4,4,12,0,11.9,Hybrid,Travel_Rarely,4,No,26-10-2011,
EMP000192,Employee_192,Male,52,Research & Development,Manufacturing Director,5,Bachelor,11.2,30,141158,Very High,No,4,1,1,3,58,1,9.2,On-Site,Travel_Rarely,24,Yes,22-06-2015,30-11-2015
EMP000193,Employee_193,Female,22,Research & Development,Manufacturing Director,2,Master,2,2,65375,Medium,No,4,4,2,3,40,0,0,On-Site,Travel_Rarely,22,No,08-06-2019,
EMP000194,Employee_194,Male,41,Sales,Manager,3,Bachelor,6.4,19,103219,High,Yes,1,4,1,3,0,0,5.4,On-Site,Travel_Rarely,11,No,01-04-2020,
EMP000195,Employee_195,Male,48,Sales,Sales Representative,4,Bachelor,1,26,127487,High,No,3,2,3,4,24,0,0,Fully Remote,Travel_Rarely,7,No,06-09-2025,
EMP000196,Employee_196,Female,22,Research & Development,Healthcare Representative,2,High School,2,2,78884,Medium,Yes,4,2,1,4,69,0,1,On-Site,Non-Travel,6,No,04-02-2014,
EMP000197,Employee_197,Female,58,Research & Development,Healthcare Representative,5,Bachelor,7.6,36,151801,Very High,No,2,1,3,3,75,0,4.6,On-Site,Travel_Rarely,3,No,18-01-2019,
EMP000198,Employee_198,Female,45,Finance,Manager,5,Bachelor,6.4,23,139972,Very High,No,3,2,4,3,72,1,5.4,Hybrid,Travel_Frequently,0,No,21-04-2020,
EMP000199,Employee_199,Male,26,Sales,Manager,1,Master,2.3,4,57618,Medium,No,4,3,4,3,14,1,0,On-Site,Travel_Rarely,29,No,29-04-2024,
EMP000200,Employee_200,Male,32,Sales,Sales Executive,4,Bachelor,10,10,114534,High,No,2,3,4,3,46,0,8,Hybrid,Travel_Rarely,17,No,28-01-2015,
EMP000201,Employee_201,Female,56,Research & Development,Manufacturing Director,3,Bachelor,1.3,34,124271,High,Yes,2,4,2,3,28,0,0.3,On-Site,Travel_Frequently,16,No,18-05-2025,
EMP000202,Employee_202,Male,50,Research & Development,Healthcare Representative,2,Master,3.9,28,99879,High,No,4,3,3,4,20,1,0,On-Site,Travel_Rarely,0,No,04-10-2022,
EMP000203,Employee_203,Male,44,IT,Software Engineer,5,PhD,13.1,22,132346,Very High,Yes,3,1,2,3,9,0,10.1,On-Site,Travel_Frequently,9,No,15-07-2013,
EMP000204,Employee_204,Male,31,Finance,Manager,4,High School,6.9,9,105366,High,No,2,2,1,3,68,0,2.9,On-Site,Travel_Rarely,27,No,22-10-2019,
EMP000205,Employee_205,Female,51,IT,Data Scientist,3,Master,7.2,29,118851,High,No,3,3,3,3,41,0,4.2,On-Site,Travel_Rarely,20,No,20-06-2019,
EMP000206,Employee_206,Male,52,Research & Development,Research Scientist,3,PhD,12.2,30,112885,High,No,2,3,1,2,14,0,10.2,On-Site,Travel_Rarely,3,No,25-06-2014,
EMP000207,Employee_207,Other,45,Sales,Sales Representative,4,Master,6.5,23,116887,High,Yes,3,4,4,3,2,1,5.5,On-Site,Travel_Rarely,17,No,14-02-2020,
EMP000208,Employee_208,Male,35,IT,Data Scientist,2,PhD,8.5,13,71644,Medium,Yes,1,3,2,3,19,0,6.5,On-Site,Travel_Frequently,26,No,19-03-2018,
EMP000209,Employee_209,Female,32,Sales,Sales Representative,3,Master,8,10,96339,High,Yes,2,3,2,4,88,1,7,Hybrid,Travel_Rarely,21,No,19-08-2018,
EMP000210,Employee_210,Female,22,Finance,Accountant,4,Bachelor,0,0,103294,High,Yes,3,3,3,4,44,0,0,Fully Remote,Non-Travel,22,No,30-11-2011,
EMP000211,Employee_211,Female,47,Sales,Sales Executive,3,Master,10.8,25,108135,High,No,2,4,1,2,11,0,6.8,On-Site,Travel_Rarely,26,No,01-12-2015,
EMP000212,Employee_212,Male,41,IT,IT Support,3,Master,5.4,19,101483,High,Yes,2,4,3,4,47,0,4.4,Fully Remote,Travel_Rarely,25,No,21-03-2021,
EMP000213,Employee_213,Male,23,Research & Development,Healthcare Representative,3,Bachelor,3.7,6,93403,High,No,1,1,2,3,1,0,1.7,On-Site,Travel_Rarely,12,No,21-12-2022,
EMP000214,Employee_214,Male,54,Sales,Sales Executive,3,Bachelor,1.1,32,117733,High,No,2,2,2,3,28,0,0.1,Fully Remote,Travel_Rarely,9,No,26-07-2025,
EMP000215,Employee_215,Female,38,Sales,Sales Representative,3,Bachelor,14.3,16,94926,High,Yes,4,4,1,3,92,1,11.3,Hybrid,Travel_Rarely,3,No,04-05-2012,
EMP000216,Employee_216,Female,27,,Data Scientist,2,Master,0.6,6,81056,Medium,No,2,3,3,4,4,0,0,Hybrid,Travel_Rarely,1,No,12-01-2026,
EMP000217,Employee_217,Male,33,IT,Manager,2,Master,7.2,11,76156,Medium,No,3,2,2,3,22,0,5.2,Hybrid,Travel_Rarely,15,No,07-07-2019,
EMP000218,Employee_218,Male,36,Research & Development,Research Scientist,4,Bachelor,0.9,14,116608,High,No,3,4,2,4,42,0,0,On-Site,Travel_Rarely,24,No,06-10-2025,
EMP000219,Employee_219,Female,24,Human Resources,Manager,1,PhD,2,2,65520,Medium,No,2,1,2,3,93,0,0,Fully Remote,Travel_Rarely,7,No,16-05-2024,
EMP000220,Employee_220,Male,43,Research & Development,Laboratory Technician,2,Master,2.5,21,82256,Medium,No,1,3,4,4,48,0,0.5,Fully Remote,Travel_Rarely,16,No,29-02-2024,
EMP000221,Employee_221,Female,59,Research & Development,Healthcare Representative,5,Bachelor,12,37,155009,Very High,No,1,4,3,3,74,1,8,Fully Remote,Travel_Rarely,9,No,04-09-2014,
EMP000222,Employee_222,Male,42,Research & Development,Healthcare Representative,5,Bachelor,9.1,20,133510,Very High,No,4,1,3,3,70,0,5.1,On-Site,Non-Travel,21,No,09-08-2017,
EMP000223,Employee_223,Male,56,Research & Development,Research Scientist,1,High School,0.8,34,87387,Medium,No,2,1,2,4,60,1,0,Hybrid,Travel_Rarely,26,No,09-11-2025,
EMP000224,Employee_224,Male,48,Research & Development,Manufacturing Director,4,Master,11.9,26,132931,Very High,No,3,1,2,3,94,0,10.9,Fully Remote,Travel_Rarely,29,No,30-09-2014,
EMP000225,Employee_225,Male,27,IT,Data Scientist,4,Master,1.5,5,109467,High,No,2,2,3,3,33,0,0,Hybrid,Non-Travel,28,No,26-02-2025,
EMP000226,Employee_226,Male,32,Sales,Manager,5,Bachelor,3.2,10,127498,High,No,1,4,2,3,3,0,0,On-Site,Travel_Rarely,8,No,03-07-2023,
EMP000227,Employee_227,Female,38,Finance,Accountant,2,High School,7.1,16,87426,Medium,Yes,2,2,2,3,3,0,6.1,On-Site,Travel_Rarely,9,Yes,12-08-2019,03-09-2020
EMP000228,Employee_228,Female,57,Research & Development,Manufacturing Director,3,Master,16.1,35,116146,High,Yes,2,3,1,4,17,0,12.1,On-Site,Travel_Rarely,18,No,22-07-2010,
EMP000229,Employee_229,Female,52,Research & Development,Healthcare Representative,3,Bachelor,7.8,30,115725,High,No,4,3,3,4,35,0,6.8,On-Site,Travel_Frequently,16,No,30-11-2018,
EMP000230,Employee_230,Female,,Sales,Sales Representative,5,Master,5.1,12,130421,Very High,Yes,4,3,4,2,98,0,1.1,Hybrid,Travel_Rarely,20,No,20-07-2021,
EMP000231,Employee_231,Male,50,Sales,Sales Representative,3,Bachelor,4.4,28,110990,High,Yes,4,2,3,4,41,1,3.4,Fully Remote,Travel_Frequently,13,No,24-04-2022,
EMP000232,Employee_232,Female,59,Sales,Manager,1,Master,14.6,37,91503,High,No,1,3,2,3,38,0,10.6,On-Site,Travel_Rarely,12,No,06-02-2012,
EMP000233,Employee_233,Female,41,Research & Development,Manufacturing Director,3,Bachelor,4.6,19,107377,High,Yes,3,1,3,3,0,0,1.6,Hybrid,Travel_Rarely,1,No,07-01-2022,
EMP000234,Employee_234,Male,59,Research & Development,Manager,5,Master,10.3,37,149396,Very High,No,4,2,1,3,5,0,7.3,On-Site,Travel_Rarely,21,No,16-05-2016,
EMP000235,Employee_235,Female,56,Research & Development,Healthcare Representative,2,Master,8.6,34,106700,High,Yes,1,1,2,3,29,0,6.6,On-Site,Travel_Rarely,28,No,10-01-2018,
EMP000236,Employee_236,Male,22,Research & Development,Manager,3,PhD,9,9,96559,High,No,2,4,2,2,23,0,7,On-Site,Travel_Rarely,20,No,17-07-2010,
EMP000237,Employee_237,Male,34,Finance,Accountant,1,Master,11.4,12,81431,Medium,No,3,4,3,4,77,0,8.4,On-Site,Non-Travel,20,No,15-04-2015,
EMP000238,Employee_238,Female,48,IT,IT Support,5,PhD,6.9,26,140306,Very High,No,2,4,3,3,53,0,5.9,On-Site,Travel_Rarely,0,No,23-10-2019,
EMP000239,Employee_239,Female,24,Human Resources,Human Resources,4,Master,4,4,115259,High,No,2,4,4,3,6,0,0,Fully Remote,Travel_Rarely,17,Yes,01-09-2011,03-05-2015
EMP000240,Employee_240,Female,41,Sales,Manager,5,High School,7.7,19,137117,Very High,Yes,1,3,2,3,82,0,3.7,On-Site,Travel_Rarely,6,No,17-12-2018,
EMP000241,Employee_241,Male,49,Sales,Manager,3,Master,13.5,27,117490,High,No,4,3,1,3,91,0,10.5,On-Site,Travel_Rarely,29,No,21-02-2013,
EMP000242,Employee_242,Male,27,IT,IT Support,3,Bachelor,4.9,6,84551,Medium,No,1,2,2,3,50,0,0.9,Hybrid,Travel_Frequently,16,No,22-09-2021,
EMP000243,Employee_243,Male,30,Research & Development,Laboratory Technician,2,Bachelor,7.4,8,81786,Medium,Yes,3,4,4,3,22,1,4.4,On-Site,Travel_Rarely,23,No,21-04-2019,
EMP000244,Employee_244,Female,54,Sales,Sales Executive,5,Bachelor,9.8,32,155368,Very High,Yes,3,3,4,3,45,0,7.8,Hybrid,Travel_Frequently,24,No,16-11-2016,
EMP000245,Employee_245,Male,25,Sales,Sales Representative,3,PhD,3,3,84755,Medium,No,3,1,1,3,50,0,1,Hybrid,Travel_Frequently,1,No,30-11-2014,
EMP000246,Employee_246,Male,34,Sales,Sales Representative,5,High School,12,12,122583,High,Yes,3,2,3,3,57,0,11,Hybrid,Travel_Rarely,22,No,22-10-2011,
EMP000247,Employee_247,Male,59,Research & Development,Laboratory Technician,4,Master,9,37,139843,Very High,Yes,1,1,3,4,44,0,5,Fully Remote,Travel_Frequently,29,No,12-09-2017,
EMP000248,Employee_248,Male,22,Research & Development,Healthcare Representative,1,Bachelor,0.1,1,63852,Medium,No,3,3,3,3,21,1,0,Fully Remote,Travel_Frequently,24,No,27-07-2026,
EMP000249,Employee_249,Female,46,Sales,Sales Representative,5,PhD,12.9,24,141965,Very High,No,3,1,1,3,23,0,9.9,Fully Remote,Non-Travel,4,No,01-10-2013,
EMP000250,Employee_250,Male,22,Sales,Sales Executive,5,High School,6,6,126420,High,Yes,3,4,2,4,43,0,4,On-Site,Travel_Rarely,17,No,10-06-2015,
EMP000251,Employee_251,Female,53,Research & Development,Healthcare Representative,5,Bachelor,1.3,31,152923,Very High,No,2,1,4,3,77,0,0,Fully Remote,Travel_Rarely,7,No,01-06-2025,
EMP000252,Employee_252,Male,40,Research & Development,Manufacturing Director,2,Bachelor,16.3,18,89571,Medium,No,1,4,2,3,46,0,14.3,Fully Remote,Travel_Rarely,27,No,27-05-2010,
EMP000253,Employee_253,Male,38,Research & Development,Manufacturing Director,2,Bachelor,7.9,16,85428,Medium,No,1,3,1,3,64,0,5.9,Fully Remote,Travel_Rarely,8,No,25-10-2018,
EMP000254,Employee_254,Male,33,IT,Data Scientist,2,Bachelor,8.7,11,83760,Medium,No,4,2,3,2,92,0,7.7,Hybrid,Travel_Rarely,24,No,21-12-2017,
EMP000255,Employee_255,Male,41,Sales,Sales Executive,3,Bachelor,11.9,19,107713,High,No,1,3,4,3,18,0,8.9,On-Site,Non-Travel,28,No,01-10-2014,
EMP000256,Employee_256,Male,43,Finance,Financial Analyst,4,Bachelor,11.6,21,117785,High,No,2,4,2,3,15,0,10.6,Fully Remote,Travel_Frequently,1,No,18-01-2015,
EMP000257,Employee_257,Male,52,Research & Development,Manufacturing Director,5,Bachelor,15.3,30,151518,Very High,No,2,4,4,4,19,0,11.3,On-Site,Non-Travel,2,No,04-05-2011,
EMP000258,Employee_258,Male,55,Research & Development,Laboratory Technician,5,Bachelor,8.5,33,151126,Very High,No,4,1,2,3,4,0,4.5,On-Site,Travel_Rarely,27,No,24-02-2018,
EMP000259,Employee_259,Female,44,Human Resources,Human Resources,2,Master,11.3,22,90463,High,Yes,1,1,3,4,24,0,7.3,Hybrid,Travel_Frequently,7,Yes,14-05-2015,19-03-2016
EMP000260,Employee_260,Female,40,Research & Development,Laboratory Technician,1,Bachelor,0.9,18,69058,Medium,No,2,2,4,2,29,0,0,On-Site,Non-Travel,1,No,08-10-2025,
EMP000261,Employee_261,Male,23,Finance,Manager,3,Bachelor,9,9,97930,High,No,2,1,3,3,46,1,6,Hybrid,Travel_Rarely,29,No,13-07-2016,
EMP000262,Employee_262,Female,23,Sales,Sales Representative,2,Bachelor,4,4,73226,Medium,No,1,2,1,3,72,0,2,Fully Remote,Travel_Rarely,9,No,29-12-2017,
EMP000263,Employee_263,Female,59,Sales,Sales Executive,1,Master,3.7,37,102606,High,No,4,4,1,3,70,0,0,On-Site,Travel_Rarely,19,No,20-12-2022,
EMP000264,Employee_264,Female,58,Human Resources,Manager,2,PhD,11.7,36,111707,High,No,1,3,4,3,56,0,10.7,On-Site,Travel_Rarely,24,No,08-12-2014,
EMP000265,Employee_265,Male,33,Sales,Manager,1,High School,0.1,11,66021,Medium,No,2,3,2,2,76,0,0,On-Site,Non-Travel,11,No,10-08-2026,
EMP000266,Employee_266,Male,49,IT,IT Support,3,Bachelor,1.5,27,112436,High,No,2,4,3,3,93,1,0,Fully Remote,Travel_Rarely,17,No,25-02-2025,
EMP000267,Employee_267,Male,32,Human Resources,Human Resources,1,Master,5.5,10,66797,Medium,No,2,3,3,3,99,0,2.5,On-Site,Travel_Rarely,13,Yes,13-02-2021,13-11-2021
EMP000268,Employee_268,Male,50,IT,Manager,1,Bachelor,7.4,28,78357,Medium,Yes,4,1,4,3,10,0,6.4,Fully Remote,Travel_Rarely,21,No,24-03-2019,
EMP000269,Employee_269,Male,42,IT,Data Scientist,5,Master,1,20,133178,Very High,No,3,1,1,3,15,0,0,Fully Remote,Travel_Frequently,9,No,09-09-2025,
EMP000270,Employee_270,Male,50,Finance,Manager,1,Bachelor,15.9,28,79773,Medium,No,3,2,4,3,56,0,12.9,On-Site,Travel_Rarely,17,No,20-09-2010,
EMP000271,Employee_271,Male,50,Research & Development,Manager,5,High School,0.6,28,145490,Very High,No,2,2,2,3,67,0,0,Hybrid,Travel_Rarely,20,No,09-02-2026,
EMP000272,Employee_272,Male,33,Human Resources,Manager,2,High School,11,11,78306,Medium,Yes,1,2,4,3,35,0,7,Fully Remote,Travel_Rarely,27,Yes,16-09-2011,12-02-2022
EMP000273,Employee_273,Female,23,Research & Development,Research Scientist,5,Bachelor,2,2,119021,High,Yes,2,1,2,4,91,0,0,Fully Remote,Travel_Rarely,1,No,13-10-2012,
EMP000274,Employee_274,Male,59,Research & Development,Healthcare Representative,4,Bachelor,6.7,37,142968,Very High,No,4,3,3,3,55,0,3.7,Fully Remote,Travel_Rarely,9,No,23-12-2019,
EMP000275,Employee_275,Male,54,Research & Development,Manufacturing Director,3,High School,3,32,127165,High,No,1,4,3,3,16,0,0,Hybrid,Travel_Frequently,14,No,17-08-2023,
EMP000276,Employee_276,Male,31,Research & Development,Manager,2,PhD,9,9,85065,Medium,No,4,2,3,4,49,0,6,Fully Remote,Travel_Rarely,23,No,12-08-2015,
EMP000277,Employee_277,Female,32,Research & Development,Healthcare Representative,5,Master,1.8,10,124219,High,Yes,2,1,3,3,82,0,0,On-Site,Travel_Rarely,20,No,06-11-2024,
EMP000278,Employee_278,Male,37,Sales,Sales Representative,5,Master,6.5,15,134247,Very High,No,4,3,3,3,68,1,5.5,On-Site,Travel_Frequently,25,No,12-03-2020,
EMP000279,Employee_279,Female,29,Sales,Sales Executive,4,Bachelor,4.2,9,109198,High,No,1,4,3,4,66,0,3.2,On-Site,Travel_Rarely,15,Yes,15-06-2022,02-11-2025
EMP000280,Employee_280,Female,25,Research & Development,Manufacturing Director,2,Bachelor,8.2,9,70716,Medium,No,3,4,2,3,33,1,5.2,On-Site,Travel_Frequently,4,No,06-07-2018,
EMP000281,Employee_281,Male,49,Research & Development,Research Scientist,3,Bachelor,2.2,27,110735,High,Yes,4,3,1,3,19,1,1.2,Hybrid,Travel_Rarely,17,No,15-06-2024,
EMP000282,Employee_282,Male,38,Research & Development,Research Scientist,4,Bachelor,5.5,16,124419,High,Yes,2,4,2,3,20,0,2.5,On-Site,Non-Travel,28,No,14-03-2021,
EMP000283,Employee_283,Male,39,IT,Manager,2,High School,11,17,81357,Medium,No,2,4,1,4,58,0,7,On-Site,Travel_Frequently,12,No,19-08-2015,
EMP000284,Employee_284,Male,26,Sales,Sales Executive,3,Bachelor,5,5,89917,Medium,No,3,3,2,4,37,0,1,On-Site,Non-Travel,0,No,06-09-2018,
EMP000285,Employee_285,Male,29,IT,Manager,2,PhD,7,7,78076,Medium,No,4,4,4,2,34,0,6,Fully Remote,Travel_Rarely,3,Yes,10-08-2014,08-10-2018
EMP000286,Employee_286,Male,26,,Manager,5,Bachelor,4,4,120554,High,Yes,1,4,4,3,1,0,0,On-Site,Travel_Rarely,27,No,05-03-2016,
EMP000287,Employee_287,Male,56,Research & Development,Manager,5,Bachelor,13.5,34,144898,Very High,Yes,4,1,3,3,83,0,10.5,On-Site,Travel_Rarely,26,No,28-02-2013,
EMP000288,Employee_288,Female,44,Sales,Sales Representative,1,Bachelor,4.3,22,78375,Medium,No,3,4,1,2,67,1,2.3,Hybrid,Travel_Rarely,15,No,27-04-2022,
EMP000289,Employee_289,Male,43,IT,Data Scientist,3,Bachelor,7.9,21,107739,High,Yes,4,4,2,3,86,0,3.9,On-Site,Travel_Frequently,12,No,27-09-2018,
EMP000290,Employee_290,Female,23,Human Resources,Human Resources,3,Master,1,1,83032,Medium,Yes,4,1,1,3,63,0,0,Hybrid,Travel_Rarely,21,No,24-08-2014,
EMP000291,Employee_291,Male,57,Research & Development,Laboratory Technician,3,Bachelor,5.7,35,119593,High,No,1,2,2,3,57,0,1.7,Fully Remote,Travel_Rarely,14,No,05-12-2020,
EMP000292,Employee_292,Female,24,Research & Development,Research Scientist,3,Bachelor,2,2,86809,Medium,No,1,1,4,4,81,0,0,Hybrid,Travel_Rarely,14,No,07-12-2022,
